Date;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVAR;;kVARb;kVARc;Ia;Ib;Ic;kWtot
18;05;2018;22:20:00.000;7918.064453;8008.037598;8047.613770;13840.806641;3346.782959;2645.057617;2897.274170;1209.748291;782.940430;868.999939;450.097260;344.954468;376.467102;8889.114258
18;05;2018;22:30:00.000;7920.257813;8008.195801;8050.087891;13843.610352;3364.654541;2677.642334;2911.716064;1217.452759;817.930420;873.175171;452.408936;350.080902;378.216888;8954.012695
18;05;2018;22:40:00.000;7921.501465;8013.702637;8051.555176;13848.357422;3335.058838;2636.765381;2886.020996;1216.083862;796.301819;877.233765;448.743530;344.168793;375.223419;8857.845703
18;05;2018;22:50:00.000;7921.367188;8012.293945;8047.026855;13844.853516;3313.181396;2620.478516;2868.023193;1207.725464;794.098083;883.462708;445.808044;342.210815;373.525421;8801.682617
18;05;2018;23:00:00.000;7921.848145;8013.277832;8047.000000;13845.683594;3318.101807;2620.031006;2908.142334;1197.846313;785.292419;887.825562;445.926147;341.804565;378.412354;8846.275391
18;05;2018;23:10:00.000;7917.998535;8008.659180;8048.600586;13841.718750;3315.163086;2596.034912;2853.886963;1206.620117;785.019714;855.164001;446.169312;339.109955;370.747803;8765.084961
18;05;2018;23:20:00.000;7923.094727;8011.894531;8054.443848;13849.894531;3318.321289;2579.501953;2851.322021;1196.204834;779.721069;842.173279;445.811127;336.803436;369.701935;8749.145508
18;05;2018;23:30:00.000;7916.926758;8003.114258;8047.345215;13837.158203;3324.333496;2591.617676;2846.089355;1202.781494;787.232849;871.710693;447.145844;338.881500;370.459686;8762.040039
18;05;2018;23:40:00.000;7926.117188;8011.348633;8052.249023;13850.047852;3330.670898;2565.747803;2828.946777;1198.620850;775.446106;846.126038;447.205750;335.023193;367.277374;8725.365234
18;05;2018;23:50:00.000;7928.929199;8018.833984;8061.058105;13861.078125;3307.309814;2559.928955;2823.407715;1213.007446;776.950012;862.505798;444.907227;334.077759;366.822540;8690.646484
19;05;2018;00:00:00.000;7928.854980;8018.036621;8057.709473;13858.643555;3270.662109;2546.782715;2819.093750;1179.179932;759.142090;847.398743;439.133362;331.923431;365.922791;8636.539063
19;05;2018;00:10:00.000;7921.375000;8013.340332;8053.830566;13849.357422;3296.859619;2540.003662;2823.262451;1202.148804;770.859985;859.251892;443.638733;331.731140;367.041199;8660.125977
19;05;2018;00:20:00.000;7928.668457;8020.073242;8059.669434;13860.836914;3300.884033;2571.637207;2828.837158;1198.787964;774.344299;854.039063;443.587280;335.346008;367.245422;8701.358398
19;05;2018;00:30:00.000;7969.657715;8070.594238;8126.108887;13951.987305;3357.852051;2600.822998;2862.142334;1243.257202;811.485352;913.057068;449.927521;338.061981;370.341034;8820.817383
19;05;2018;00:40:00.000;7971.962402;8072.643066;8124.474609;13953.562500;3335.600098;2596.748291;2847.902100;1227.749268;794.841248;902.537720;446.525665;336.892548;368.343872;8780.250977
19;05;2018;00:50:00.000;7940.232422;8027.280762;8069.381348;13877.247070;3367.401855;2611.549805;2879.068604;1222.929565;784.457275;873.982727;451.909241;340.183929;373.489929;8858.020508
19;05;2018;01:00:00.000;7942.809570;8025.822266;8068.341309;13877.277344;3350.020996;2614.867676;2855.898926;1196.609131;791.724060;874.618286;448.595764;340.914032;370.848480;8820.787109
19;05;2018;01:10:00.000;7970.238770;8048.932617;8089.570801;13918.708008;3179.534668;2532.604492;2743.687256;1141.565308;750.904785;833.210144;424.670959;328.753723;355.179718;8455.826172
19;05;2018;01:20:00.000;8004.104492;8086.041016;8121.796875;13978.132813;3037.965820;2373.448242;2555.607422;1120.675049;724.221069;783.809021;405.451965;307.512451;329.982544;7967.021484
19;05;2018;01:30:00.000;7973.156738;8044.999023;8071.070313;13907.301758;3030.979492;2399.853027;2534.302002;1069.120239;717.978149;756.578857;404.026337;311.976227;328.533905;7965.134277
19;05;2018;01:40:00.000;7970.386230;8042.990234;8070.335938;13904.089844;3027.115723;2379.818848;2518.221436;1064.220825;705.790833;724.118835;403.543762;309.319061;325.565735;7925.155762
19;05;2018;01:50:00.000;7969.162109;8042.809570;8069.931152;13903.008789;3099.271729;2413.000000;2572.920654;1068.033813;690.007996;735.551392;412.324463;312.775543;332.509888;8085.191895
19;05;2018;02:00:00.000;7962.231934;8039.923828;8064.491699;13894.164063;3158.493652;2444.776367;2632.741455;1115.814209;719.192871;787.191895;421.695160;317.728088;341.668152;8236.011719
19;05;2018;02:10:00.000;7944.275879;8019.036621;8049.290039;13862.923828;3204.750244;2482.892334;2639.460693;1107.424683;717.273987;761.612549;427.828308;323.101837;342.282104;8327.102539
19;05;2018;02:20:00.000;7946.234375;8021.807617;8048.786621;13865.342773;3257.024902;2538.650391;2695.427246;1106.035645;701.492676;763.756287;433.950989;329.174927;349.092377;8491.103516
19;05;2018;02:30:00.000;7934.389160;8012.102051;8040.223145;13847.903320;3300.850586;2528.279541;2739.450928;1119.381958;714.068848;779.048706;440.398315;328.784882;355.303589;8568.581055
19;05;2018;02:40:00.000;7925.354004;7999.912598;8031.315918;13830.458984;3394.773438;2633.392090;2805.103271;1106.614136;713.693298;767.567139;451.693848;342.001923;363.252655;8833.268555
19;05;2018;02:50:00.000;7914.410156;7992.957520;8019.826172;13813.459961;3493.256592;2706.046387;2894.596924;1147.693481;736.857117;815.124695;465.759064;351.840332;376.106903;9093.900391
19;05;2018;03:00:00.000;7914.842773;7990.293457;8022.887207;13813.909180;3604.072510;2833.303223;3005.647949;1188.251587;784.537659;825.276672;480.663086;368.924072;389.684052;9443.023438
19;05;2018;03:10:00.000;7907.027344;7979.238281;8009.587402;13795.316406;3631.468262;2878.564209;3054.741211;1168.607910;800.767761;828.958008;483.719666;375.432190;396.394318;9564.774414
19;05;2018;03:20:00.000;7897.859375;7970.789063;7999.371094;13779.180664;3764.023926;2958.089355;3181.006348;1175.916748;802.185425;862.190247;500.591980;385.535645;413.219849;9903.120117
19;05;2018;03:30:00.000;7880.506836;7955.664551;7987.192383;13753.370117;3915.589355;3077.112061;3276.475342;1230.129883;844.249634;900.677917;522.066650;402.066254;426.672729;10269.176758
19;05;2018;03:40:00.000;7865.306641;7943.611816;7973.825684;13729.889648;4010.481934;3149.891113;3298.523926;1257.908203;861.370911;924.398438;535.638123;412.106354;430.857788;10458.896484
19;05;2018;03:50:00.000;7866.124023;7940.468750;7971.223145;13727.001953;4044.605469;3197.503906;3364.902344;1256.684814;880.249023;943.934387;539.737305;418.744049;439.736603;10607.011719
19;05;2018;04:00:00.000;7838.543457;7912.990723;7946.971191;13681.167969;4216.476563;3282.796387;3468.046143;1280.997925;909.342651;959.898926;563.493591;431.555511;454.061157;10967.319336
19;05;2018;04:10:00.000;7832.353027;7911.557129;7944.132324;13675.073242;4345.612793;3380.994141;3564.153564;1319.976318;921.222290;991.700989;581.230774;443.991730;466.997009;11290.760742
19;05;2018;04:20:00.000;7817.754395;7898.813965;7932.026367;13652.266602;4479.862793;3512.371826;3677.396240;1344.462402;944.863342;1031.179199;599.626099;461.520874;482.785950;11669.630859
19;05;2018;04:30:00.000;7816.468262;7892.674805;7922.629395;13642.487305;4550.950684;3537.962891;3747.400391;1344.982544;952.088196;1067.998779;608.522278;465.248810;493.140167;11836.313477
19;05;2018;04:40:00.000;7796.678711;7871.265625;7911.554688;13612.276367;4675.482422;3640.746582;3812.656982;1390.524048;1009.570374;1088.212891;627.019104;481.002777;502.476593;12128.885742
19;05;2018;04:50:00.000;7783.826660;7863.089844;7899.166016;13592.989258;4778.841309;3782.155518;3949.760742;1425.576294;1024.121216;1118.212158;642.043030;499.325623;520.960205;12510.756836
19;05;2018;05:00:00.000;7768.574707;7844.701172;7878.914551;13561.861328;4984.805664;3966.726563;4134.614746;1471.655273;1083.795410;1195.705322;670.350647;525.164063;547.466370;13086.146484
19;05;2018;05:10:00.000;7772.069336;7856.898438;7888.591797;13576.442383;5003.374512;3874.712158;4103.742188;1459.407959;1036.572998;1168.006348;671.903564;511.506165;542.125427;12981.828125
19;05;2018;05:20:00.000;7776.085938;7857.376465;7886.480469;13577.825195;5055.776367;3980.948975;4146.248535;1467.474976;1051.164063;1227.741089;678.338501;524.999634;549.479553;13182.973633
19;05;2018;05:30:00.000;7765.232422;7841.172852;7875.733887;13555.991211;5092.011230;4013.309814;4160.488770;1468.943604;1066.047119;1216.112915;683.808289;530.557861;551.561218;13265.810547
19;05;2018;05:40:00.000;7752.406738;7835.990723;7869.317871;13541.856445;5184.207031;4006.138672;4242.091797;1493.217529;1076.707642;1235.861572;697.194702;530.343506;562.652161;13432.437500
19;05;2018;05:50:00.000;7747.991211;7834.646484;7865.461914;13536.299805;5278.170898;4087.791016;4314.175781;1526.694214;1094.029419;1253.267822;710.442322;541.064636;572.356079;13680.137695
19;05;2018;06:00:00.000;7743.311035;7822.524902;7866.451172;13527.161133;5302.425781;4153.842773;4308.012207;1529.501343;1122.599854;1243.715332;713.981995;551.000244;571.193665;13764.281250
19;05;2018;06:10:00.000;7732.544434;7819.494629;7848.379395;13508.759766;5332.217285;4161.667480;4365.931152;1543.239746;1094.840820;1276.525635;719.125244;551.295105;580.731445;13859.816406
19;05;2018;06:20:00.000;7718.978516;7802.281250;7841.066895;13486.715820;5637.965332;4422.914063;4626.802734;1647.180542;1204.463257;1364.784790;762.151794;588.433350;616.330688;14687.682617
19;05;2018;06:30:00.000;7730.353516;7813.252930;7854.472656;13507.354492;5455.861328;4211.349121;4455.580566;1564.483887;1122.262573;1280.394897;735.450134;558.737244;591.391846;14122.790039
19;05;2018;06:40:00.000;7741.741699;7828.585938;7873.800781;13533.900391;5538.234375;4247.810059;4433.770996;1596.156128;1139.639282;1284.554199;745.714294;562.723694;587.441589;14219.816406
19;05;2018;06:50:00.000;7731.041504;7819.362793;7867.892578;13518.996094;5591.139160;4258.165527;4459.949707;1596.673950;1160.732544;1274.801147;753.305969;565.362305;590.709045;14309.253906
19;05;2018;07:00:00.000;7736.799316;7827.704590;7866.490723;13526.374023;5577.249023;4347.255859;4524.214844;1600.451904;1157.380981;1299.918091;751.198120;575.631592;599.557373;14448.719727
19;05;2018;07:10:00.000;7748.904297;7835.546875;7878.685059;13544.906250;5547.801270;4315.114746;4484.725586;1591.443726;1160.041992;1283.677124;746.036743;571.203125;593.281738;14347.641602
19;05;2018;07:20:00.000;7757.174316;7846.403320;7889.395020;13562.095703;5546.476563;4242.708984;4433.543945;1567.883179;1124.554810;1240.199585;744.267151;560.351501;584.751770;14222.729492
19;05;2018;07:30:00.000;7758.542480;7848.071289;7895.388672;13567.306641;5566.284668;4276.834961;4451.218262;1579.318481;1112.017944;1233.185669;747.002502;564.014465;586.240417;14294.337891
19;05;2018;07:40:00.000;7757.559570;7845.332031;7887.098633;13560.407227;5504.663574;4259.463867;4466.935059;1566.222656;1112.082764;1243.202637;739.011841;562.085571;589.108154;14231.062500
19;05;2018;07:50:00.000;7762.150879;7847.863770;7892.916504;13567.863281;5519.714355;4271.657227;4457.797852;1556.389526;1113.362183;1233.647095;740.088867;563.458252;587.249023;14249.168945
19;05;2018;08:00:00.000;7763.045898;7844.558594;7890.800293;13565.279297;5440.344238;4233.040039;4450.632324;1543.715454;1131.321533;1228.838989;729.750854;559.526978;586.348755;14124.016602
19;05;2018;08:10:00.000;7758.881348;7841.228516;7882.600098;13556.230469;5453.943359;4249.033691;4466.757813;1540.281128;1139.494873;1257.281616;731.683411;562.001221;589.888367;14169.734375
19;05;2018;08:20:00.000;7761.723145;7840.729980;7880.100586;13556.186523;5393.359863;4261.191895;4448.679199;1522.957886;1126.283569;1250.978149;723.315552;563.088379;587.655396;14103.230469
19;05;2018;08:30:00.000;7751.318359;7836.189941;7875.124512;13544.671875;5411.314941;4217.675781;4467.087891;1548.422729;1126.902466;1263.502197;727.356018;558.110229;590.682617;14096.078125
19;05;2018;08:40:00.000;7750.152344;7831.683594;7870.792480;13538.956055;5369.522461;4258.893066;4453.987793;1551.769775;1137.657837;1280.875488;722.366089;563.837402;589.987915;14082.403320
19;05;2018;08:50:00.000;7760.410645;7839.871094;7874.926758;13552.008789;5300.453613;4220.082031;4438.909668;1524.509888;1129.755737;1272.509644;711.923889;558.219788;587.534058;13959.445313
19;05;2018;09:00:00.000;7757.920898;7838.724121;7872.411133;13548.474609;5299.237305;4256.474121;4443.609375;1535.901855;1124.875244;1288.306274;712.400391;562.624878;588.847107;13999.321289
19;05;2018;09:10:00.000;7756.446289;7835.284668;7875.476563;13547.397461;5327.959473;4273.650879;4399.511719;1540.889404;1114.595703;1255.400513;716.274048;564.637207;582.086365;14001.122070
19;05;2018;09:20:00.000;7741.400391;7828.790039;7869.729980;13531.652344;5353.146973;4270.984375;4422.099609;1583.817261;1133.940674;1263.737061;722.317627;565.413086;585.549927;14046.230469
19;05;2018;09:30:00.000;7751.387695;7833.607422;7875.432617;13543.519531;5320.949219;4270.947754;4384.196289;1575.515259;1134.720581;1269.581299;717.075195;565.073853;580.684143;13976.092773
19;05;2018;09:40:00.000;7760.158691;7839.457031;7877.818359;13553.342773;5307.265625;4286.125000;4394.744629;1556.322144;1136.843506;1281.283081;713.909302;566.584473;582.220947;13988.134766
19;05;2018;09:50:00.000;7801.471680;7891.771973;7930.972168;13638.073242;5332.161133;4291.851563;4432.893555;1585.951050;1166.321045;1326.241699;714.266479;564.529663;584.546875;14056.907227
19;05;2018;10:00:00.000;7803.627930;7894.985352;7931.968262;13641.781250;5323.865234;4310.164551;4394.399414;1593.559814;1167.380859;1346.711670;713.308044;566.553284;580.513794;14028.428711
19;05;2018;10:10:00.000;7805.839844;7897.973633;7941.710449;13650.355469;5341.151367;4285.648438;4370.036621;1618.610474;1184.223633;1340.589722;716.193787;563.929810;576.700867;13996.835938
19;05;2018;10:20:00.000;7814.793945;7903.957520;7945.195313;13661.051758;5266.579102;4240.461426;4371.296875;1588.194824;1174.731567;1314.156494;705.088013;557.655457;575.600769;13878.337891
19;05;2018;10:30:00.000;7802.599609;7891.703613;7928.864258;13637.473633;5287.475098;4227.182617;4400.060547;1591.824097;1167.516724;1340.914795;708.885986;556.666504;581.243530;13914.718750
19;05;2018;10:40:00.000;7807.092773;7902.338867;7937.597168;13651.239258;5314.501465;4226.111816;4423.846680;1602.103516;1163.108032;1325.376709;712.166809;555.653625;582.931213;13964.459961
19;05;2018;10:50:00.000;7799.211914;7895.486328;7931.131348;13638.994141;5320.593750;4207.012695;4388.855469;1612.469116;1172.084351;1349.612061;714.001526;554.086548;580.029724;13916.461914
19;05;2018;11:00:00.000;7805.270508;7900.276855;7934.380859;13647.117188;5314.535156;4203.624512;4399.100098;1612.809082;1180.246582;1364.370605;712.745544;553.626038;581.586060;13917.259766
19;05;2018;11:10:00.000;7809.545410;7911.308594;7940.493652;13659.481445;5372.041504;4238.265137;4403.691406;1644.072021;1172.021851;1396.914795;720.560669;556.784180;582.893188;14013.999023
19;05;2018;11:20:00.000;7807.575684;7904.358398;7936.502930;13652.017578;5324.656738;4184.671875;4337.618164;1617.372681;1175.192261;1374.397583;713.965759;550.861023;574.403076;13846.946289
19;05;2018;11:30:00.000;7821.318848;7909.125000;7951.744141;13671.533203;5255.933105;4167.867188;4271.550781;1586.336792;1196.116943;1337.670654;703.157593;549.176880;563.996582;13695.350586
19;05;2018;11:40:00.000;7817.421387;7913.805176;7948.706055;13670.209961;5246.637207;4133.574707;4262.805176;1569.335449;1161.548950;1317.165405;701.776794;543.524536;562.443909;13643.017578
19;05;2018;11:50:00.000;7828.301758;7919.563965;7963.364746;13688.282227;5236.718262;4080.387939;4208.471680;1580.483765;1176.040039;1296.112061;699.982178;537.152771;554.065308;13525.578125
19;05;2018;12:00:00.000;7823.225586;7916.936523;7957.231445;13680.305664;5191.721191;4091.689209;4208.413086;1561.440430;1147.851929;1260.515503;694.280884;537.760986;553.229492;13491.823242
19;05;2018;12:10:00.000;7830.591309;7922.050293;7961.182617;13689.740234;5130.438477;4010.045166;4171.054199;1544.804810;1146.308716;1280.833374;685.537598;527.458923;549.212646;13311.538086
19;05;2018;12:20:00.000;7831.978027;7919.786621;7961.572754;13689.468750;5055.690430;4021.406250;4125.656738;1515.622192;1121.578247;1238.348511;675.252625;528.142395;542.215759;13202.752930
19;05;2018;12:30:00.000;7843.380859;7938.493652;7972.658203;13713.188477;5040.363770;3977.696289;4154.792480;1535.172974;1123.765015;1262.796265;673.210938;521.753601;545.886597;13172.852539
19;05;2018;12:40:00.000;7834.100098;7924.128418;7966.408203;13695.839844;5041.430664;3963.675293;4124.426758;1505.118896;1121.996094;1224.252441;673.122437;520.962708;541.391602;13129.533203
19;05;2018;12:50:00.000;7836.998535;7930.183105;7965.536621;13700.391602;5110.821777;4000.743896;4195.307129;1501.740601;1113.060547;1235.130127;681.383301;524.841248;550.468506;13306.873047
19;05;2018;13:00:00.000;7840.846191;7927.139648;7969.134766;13702.830078;5131.042480;4070.301025;4231.195313;1461.207031;1088.329956;1203.837524;682.255432;532.772339;553.621460;13432.539063
19;05;2018;13:10:00.000;7844.261719;7927.266602;7970.653809;13705.660156;5165.837891;4074.448975;4270.877930;1443.016113;1068.336548;1191.457642;685.702332;532.704407;557.956665;13511.164063
